"PLAYER","DATE","REASON","GAME_SALARY","attendance","SGV","PERCENTAGE_MIN_prior","PLAYED_RECENT_GAMES_72h_prior","AVG_TRAVEL_MILES_prior","total_miles_prior","total_minutes_prior","played_games_prior","games_prior","FGM_prior_sum","FGA_prior_sum","FG3M_prior_sum","FG3A_prior_sum","FTM_prior_sum","FTA_prior_sum","PF_prior_sum","PTS_prior_sum","STL_prior_sum","BLK_prior_sum","TO_prior_sum","OREB_prior_sum","DREB_prior_sum","AST_prior_sum","BLKA_prior_sum","PFD_prior_sum","POSS_prior_sum","SCREEN_ASSISTS_prior_sum","DEFLECTIONS_prior_sum","CHARGES_DRAWN_prior_sum","CONTESTED_SHOTS_2PT_prior_sum","CONTESTED_SHOTS_3PT_prior_sum","OFF_BOXOUTS_prior_sum","DEF_BOXOUTS_prior_sum","OFF_LOOSE_BALLS_RECOVERED_prior_sum","DEF_LOOSE_BALLS_RECOVERED_prior_sum","D_FGM_prior_sum","D_FGA_prior_sum","DRIVES_prior_sum","DIST_MILES_OFF_prior_sum","DIST_MILES_DEF_prior_sum","TOUCHES_prior_sum","PASSES_MADE_prior_sum","PASSES_RECEIVED_prior_sum","SECONDARY_AST_prior_sum","POTENTIAL_AST_prior_sum","FT_AST_prior_sum","OREB_CONTEST_prior_sum","OREB_CHANCES_prior_sum","DREB_CONTEST_prior_sum","DREB_CHANCES_prior_sum","prior_injury_episodes","prior_missed_games"
"Alec Burks",2023-04-05,"Left Foot Soreness",123614.814814815,18313,16149276.7,0.459055555555556,1.76,665.903924954741,24638.4452233254,1101.73333333333,50,78,199,451,99,236,149,184,98,646,38,8,58,17,138,111,13,135,2376,7,60,3,68,82,0,8,13,14,177,369,241,42.1,37.9,1729,1079,1235,8,182,7,6,48,29,209,2,27
"Alec Burks",2023-04-07,"Left Foot Soreness",123614.814814815,17274,4917499.732,0.459055555555556,1.76,665.903924954741,24638.4452233254,1101.73333333333,50,79,199,451,99,236,149,184,98,646,38,8,58,17,138,111,13,135,2376,7,60,3,68,82,0,8,13,14,177,369,241,42.1,37.9,1729,1079,1235,8,182,7,6,48,29,209,2,28
"Alec Burks",2023-04-09,"Left Foot Soreness",123614.814814815,21530,7771867.286,0.459055555555556,1.76,665.903924954741,24638.4452233254,1101.73333333333,50,80,199,451,99,236,149,184,98,646,38,8,58,17,138,111,13,135,2376,7,60,3,68,82,0,8,13,14,177,369,241,42.1,37.9,1729,1079,1235,8,182,7,6,48,29,209,2,29
"Aleksej Pokusevski",2022-11-05,"Right Shoulder Bursitis",39774.1463414634,17713,8067403.865,0.458940972222222,1.625,455.510294747527,2277.55147373763,176.233333333333,8,8,24,63,7,26,5,10,13,60,6,10,11,13,27,13,2,10,383,8,10,0,52,15,0,3,4,0,44,95,18,7.5,5.7,337,247,215,2,34,2,8,26,12,48,0,0
"Aleksej Pokusevski",2022-11-07,"Right Shoulder Bursitis",39774.1463414634,16223,4345687.138,0.458940972222222,1.625,455.510294747527,2277.55147373763,176.233333333333,8,9,24,63,7,26,5,10,13,60,6,10,11,13,27,13,2,10,383,8,10,0,52,15,0,3,4,0,44,95,18,7.5,5.7,337,247,215,2,34,2,8,26,12,48,0,1
"Aleksej Pokusevski",2022-11-21,"Left Ankle Sprain",39774.1463414634,15079,10017599.2,0.478273809523809,1.71428571428571,585.953511891107,5859.53511891107,321.4,14,16,55,112,20,48,7,13,24,137,10,26,21,21,52,23,3,14,706,24,19,0,99,27,0,8,5,0,94,197,33,13.8,10.7,611,458,369,3,53,3,12,41,20,105,1,2
"Aleksej Pokusevski",2022-12-29,"Left Leg Injury",39774.1463414634,19425,4060484.184,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,34,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,3
"Aleksej Pokusevski",2022-12-31,"Left Leg Injury",39774.1463414634,17147,10218070.73,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,35,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,4
"Aleksej Pokusevski",2023-01-03,"Left Leg Injury",39774.1463414634,16778,9667427.286,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,36,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,5
"Aleksej Pokusevski",2023-01-04,"Left Leg Injury",39774.1463414634,18925,4460905.158,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,37,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,6
"Aleksej Pokusevski",2023-01-06,"Left Leg Injury",39774.1463414634,14790,4878706.807,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,38,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,7
"Aleksej Pokusevski",2023-01-08,"Left Leg Injury",39774.1463414634,16317,10065461.14,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,39,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,8
"Aleksej Pokusevski",2023-01-10,"Left Leg Injury",39774.1463414634,19600,26553830.39,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,40,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,9
"Aleksej Pokusevski",2023-01-12,"Left Leg Injury",39774.1463414634,20892,10602450.24,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,41,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,10
"Aleksej Pokusevski",2023-01-13,"Left Leg Injury",39774.1463414634,21342,6558661.332,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,42,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,11
"Aleksej Pokusevski",2023-01-15,"Left Leg Injury",39774.1463414634,18165,14940176.27,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,43,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,12
"Aleksej Pokusevski",2023-01-18,"Left Leg Injury",39774.1463414634,14748,3464326.009,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,44,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,13
"Aleksej Pokusevski",2023-01-20,"Left Leg Injury",39774.1463414634,17932,8691761.599,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,45,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,14
"Aleksej Pokusevski",2023-01-22,"Left Leg Injury",39774.1463414634,19557,9149008.436,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,46,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,15
"Aleksej Pokusevski",2023-01-25,"Left Leg Injury",39774.1463414634,15079,4970869.205,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,47,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,16
"Aleksej Pokusevski",2023-01-27,"Left Leg Injury",39774.1463414634,16236,8568027.461,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,48,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,17
"Aleksej Pokusevski",2023-01-30,"Left Leg Injury",39774.1463414634,16854,9672247.778,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,49,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,18
"Aleksej Pokusevski",2023-02-01,"Left Leg Injury",39774.1463414634,15181,4967818.286,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,50,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,19
"Aleksej Pokusevski",2023-02-04,"Left Leg Injury",39774.1463414634,16994,5153901.077,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,51,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,20
"Aleksej Pokusevski",2023-02-06,"Left Leg Injury",39774.1463414634,18064,5190603.794,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,52,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,21
"Aleksej Pokusevski",2023-02-07,"Left Leg Injury",39774.1463414634,18997,26491939.64,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,53,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,22
"Aleksej Pokusevski",2023-02-10,"Left Leg Injury",39774.1463414634,19424,4030381.546,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,54,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,23
"Aleksej Pokusevski",2023-02-13,"Left Leg Injury",39774.1463414634,14920,2961809.754,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,55,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,24
"Aleksej Pokusevski",2023-02-15,"Left Leg Injury",39774.1463414634,14988,4948009.142,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,56,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,25
"Aleksej Pokusevski",2023-02-23,"Left Leg Injury",39774.1463414634,18206,3760088.397,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,57,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,26
"Aleksej Pokusevski",2023-02-24,"Left Leg Injury",39774.1463414634,17071,26299942.45,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,58,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,27
"Aleksej Pokusevski",2023-02-26,"Left Leg Injury",39774.1463414634,15147,8405914.621,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,59,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,28
"Aleksej Pokusevski",2023-02-28,"Left Leg Injury",39774.1463414634,13353,8221781.953,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,60,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,29
"Aleksej Pokusevski",2023-03-01,"Left Leg Injury",39774.1463414634,17114,8337977.643,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,61,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,30
"Aleksej Pokusevski",2023-03-03,"Left Leg Injury",39774.1463414634,16538,3588888.124,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,62,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,31
"Aleksej Pokusevski",2023-03-05,"Left Leg Injury",39774.1463414634,14778,3408245.151,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,63,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,32
"Aleksej Pokusevski",2023-03-07,"Left Leg Injury",39774.1463414634,16142,9599169.484,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,64,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,33
"Aleksej Pokusevski",2023-03-08,"Left Leg Injury",39774.1463414634,17071,9240180.235,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,65,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,34
"Aleksej Pokusevski",2023-03-11,"Left Leg Injury",39774.1463414634,17606,3237495.565,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,66,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,35
"Aleksej Pokusevski",2023-03-12,"Left Leg Injury",39774.1463414634,17314,3579955.254,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,67,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,36
"Aleksej Pokusevski",2023-03-14,"Left Leg Injury",39774.1463414634,16976,14818139.62,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,68,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,37
"Aleksej Pokusevski",2023-03-16,"Left Leg Injury",39774.1463414634,19800,11072573.45,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,69,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,38
"Aleksej Pokusevski",2023-03-19,"Left Leg Injury",39774.1463414634,17897,9324959.267,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,70,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,39
"Aleksej Pokusevski",2023-03-21,"Left Leg Injury",39774.1463414634,19068,13144368.43,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,71,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,40
"Aleksej Pokusevski",2023-03-23,"Left Leg Injury",39774.1463414634,17307,19044208.9,0.455286738351254,1.74193548387097,576.386257510412,10951.3388926978,677.466666666667,31,72,107,243,38,101,21,33,57,273,20,41,41,45,112,62,7,28,1465,45,39,0,181,47,0,18,9,5,181,380,86,28.8,22.9,1375,1050,817,5,114,4,30,92,38,220,2,41
"Aleksej Pokusevski",2023-04-04,"Left Knee Contusion",39774.1463414634,18064,9796439.822,0.429758986928105,1.73529411764706,625.024845460868,13125.5217546782,701.366666666667,34,79,108,249,38,104,22,35,58,276,20,43,43,45,114,64,8,29,1515,45,40,0,189,49,0,22,9,5,187,393,90,29.7,23.7,1418,1084,843,5,117,4,30,92,39,224,3,42
"Aleksej Pokusevski",2023-04-06,"Left Knee Contusion",39774.1463414634,18206,3760088.397,0.429758986928105,1.73529411764706,625.024845460868,13125.5217546782,701.366666666667,34,80,108,249,38,104,22,35,58,276,20,43,43,45,114,64,8,29,1515,45,40,0,189,49,0,22,9,5,187,393,90,29.7,23.7,1418,1084,843,5,117,4,30,92,39,224,3,43
"Aleksej Pokusevski",2023-04-09,"Left Knee Contusion",39774.1463414634,16601,7697430.35,0.429758986928105,1.73529411764706,625.024845460868,13125.5217546782,701.366666666667,34,81,108,249,38,104,22,35,58,276,20,43,43,45,114,64,8,29,1515,45,40,0,189,49,0,22,9,5,187,393,90,29.7,23.7,1418,1084,843,5,117,4,30,92,39,224,3,44
"Alex Caruso",2022-12-11,"Low Back Contusion",111481.481481481,17227,12678651.77,0.526277777777778,1.68,754.390607913869,14333.4215503635,631.533333333333,25,25,42,103,20,57,26,34,56,130,38,18,33,9,59,95,9,48,1340,26,95,4,62,78,0,7,4,14,137,291,63,26.4,23.2,1211,1031,795,7,150,8,3,29,8,99,0,0
"Alex Caruso",2022-12-23,"Right Acromioclavicular Concussion",111481.481481481,19812,17990701.14,0.519803240740741,1.7,756.365834396104,17396.4141911104,748.516666666667,30,31,53,121,25,67,29,38,69,160,48,20,41,12,72,109,10,56,1573,36,114,6,72,87,0,7,4,16,158,337,70,31,27.5,1442,1226,950,13,168,9,4,36,10,118,1,1
"Alex Caruso",2022-12-26,"Right Acromioclavicular Concussion",111481.481481481,21561,8504129.066,0.519803240740741,1.7,756.365834396104,17396.4141911104,748.516666666667,30,32,53,121,25,67,29,38,69,160,48,20,41,12,72,109,10,56,1573,36,114,6,72,87,0,7,4,16,158,337,70,31,27.5,1442,1226,950,13,168,9,4,36,10,118,1,2
"Alex Caruso",2022-12-28,"Right Acromioclavicular Sprain",111481.481481481,21537,11341371.78,0.519803240740741,1.7,756.365834396104,17396.4141911104,748.516666666667,30,33,53,121,25,67,29,38,69,160,48,20,41,12,72,109,10,56,1573,36,114,6,72,87,0,7,4,16,158,337,70,31,27.5,1442,1226,950,13,168,9,4,36,10,118,2,3
"Alex Caruso",2023-01-06,"Right Ankle Sprain",111481.481481481,20766,13470997.84,0.501868872549019,1.70588235294118,720.665387333759,18016.634683344,819.05,34,38,60,136,28,71,30,40,80,178,53,22,45,15,77,116,11,57,1718,41,130,6,75,100,0,7,4,16,179,378,83,33.7,30.2,1560,1320,1027,16,181,12,5,41,10,130,3,4
"Alex Caruso",2023-01-07,"Right Ankle Sprain",111481.481481481,21694,6999569.927,0.501868872549019,1.70588235294118,720.665387333759,18016.634683344,819.05,34,39,60,136,28,71,30,40,80,178,53,22,45,15,77,116,11,57,1718,41,130,6,75,100,0,7,4,16,179,378,83,33.7,30.2,1560,1320,1027,16,181,12,5,41,10,130,3,5
"Alex Caruso",2023-02-04,"Left Midfoot Soreness",111481.481481481,20135,6984837.202,0.502588383838384,1.70454545454545,671.010118309671,22143.3339042192,1061.46666666667,44,50,87,191,39,96,42,54,107,255,73,28,58,26,106,144,13,74,2236,44,167,9,102,133,0,12,7,21,232,510,116,43.6,39.4,2042,1713,1345,21,230,19,9,69,14,178,4,6
"Alex Caruso",2023-02-06,"Left Midfoot Soreness",111481.481481481,19291,6664350.685,0.502588383838384,1.70454545454545,671.010118309671,22143.3339042192,1061.46666666667,44,51,87,191,39,96,42,54,107,255,73,28,58,26,106,144,13,74,2236,44,167,9,102,133,0,12,7,21,232,510,116,43.6,39.4,2042,1713,1345,21,230,19,9,69,14,178,4,7
"Alex Caruso",2023-02-13,"Left Midfoot Soreness",111481.481481481,20767,7531444.452,0.50466903073286,1.70212765957447,666.318883733059,23987.4798143901,1138.53333333333,47,55,89,199,39,101,46,58,115,263,75,28,63,28,121,152,13,79,2397,45,173,9,110,138,0,13,7,21,245,541,119,46.8,42.3,2170,1821,1418,21,243,22,9,77,16,200,5,8
"Alex Caruso",2023-02-16,"Left Midfoot Soreness",111481.481481481,20308,31232334.16,0.507096354166667,1.6875,652.810556552102,24153.9905924278,1168.35,48,57,91,204,40,104,46,58,120,268,78,29,64,29,122,155,13,80,2460,45,176,9,114,140,0,15,7,21,253,556,119,48.1,43.5,2219,1862,1444,21,248,22,10,78,16,204,6,9
"Alex Caruso",2023-03-20,"Left Midfoot Soreness",111481.481481481,21145,13509897.66,0.501011733716475,1.67241379310345,638.941458664434,26835.5412639062,1394.81666666667,58,69,113,252,48,132,56,69,142,330,88,35,73,35,139,176,15,93,2900,50,200,11,141,171,0,19,11,22,293,656,139,57.1,52.1,2567,2145,1659,23,278,24,14,89,17,235,7,10
"Alex Caruso",2023-03-22,"Left Midfoot Soreness",111481.481481481,20946,13489472.69,0.501011733716475,1.67241379310345,638.941458664434,26835.5412639062,1394.81666666667,58,70,113,252,48,132,56,69,142,330,88,35,73,35,139,176,15,93,2900,50,200,11,141,171,0,19,11,22,293,656,139,57.1,52.1,2567,2145,1659,23,278,24,14,89,17,235,7,11
"Alex Caruso",2023-03-27,"Left Midfoot Soreness",111481.481481481,19068,16025848.43,0.498987268518518,1.66666666666667,668.541198349224,29415.8127273659,1437.08333333333,60,73,117,259,50,136,59,73,145,343,89,35,74,37,142,178,15,99,2983,51,205,13,144,177,0,19,12,22,304,681,143,58.8,53.7,2633,2200,1695,23,280,24,14,91,17,240,8,12
"Alex Caruso",2023-04-05,"Left Midfoot Soreness Injury Management",111481.481481481,17679,26362346.39,0.494753689236111,1.671875,688.037583078217,32337.7664046762,1519.88333333333,64,78,125,275,54,147,59,73,154,363,94,40,75,40,151,187,15,103,3157,55,219,14,154,183,0,21,14,22,322,716,146,62.3,56.9,2747,2296,1754,23,291,24,15,102,17,257,9,13
"Alperen Sengun",2022-11-25,"Right Groin Strain",41162.9268292683,16669,11662889.74,0.549768518518518,1.73333333333333,791.933950195581,11087.0753027381,395.833333333333,15,17,80,148,4,16,58,73,51,222,10,16,33,50,77,31,12,79,823,42,24,3,95,24,14,32,4,2,109,213,54,14.5,12.5,740,510,475,9,67,5,30,111,28,142,0,0
"Alperen Sengun",2022-12-31,"Low Back Pain",41162.9268292683,18055,12246040.05,0.549544270833333,1.75,807.08771558459,18563.0174584456,844.1,32,35,178,323,5,25,97,122,105,458,21,29,66,105,173,80,21,147,1763,103,51,3,190,53,20,56,8,4,217,434,95,31.2,27.1,1528,1047,969,11,142,5,69,234,56,304,1,1
"Alperen Sengun",2023-03-13,"Left Groin Strain",41162.9268292683,18055,11721486.08,0.589448924731183,1.74193548387097,830.184781208787,35697.9455919778,1754.2,62,67,361,650,14,44,177,241,206,913,53,57,157,198,344,237,48,281,3683,210,105,6,401,109,28,89,18,12,462,919,270,64.2,55.9,3357,2361,2238,21,414,29,143,438,100,573,2,2
"Andre Drummond",2022-10-29,"Left Shoulder Sprain",39506.1728395062,19010,14765515.47,0.349016203703703,1.83333333333333,941.115556502504,3764.46222601002,100.516666666667,6,6,23,43,0,2,8,12,17,54,6,3,11,22,39,5,6,10,216,12,9,0,30,14,4,7,2,0,31,63,5,3.7,3.8,188,125,109,0,7,0,18,30,16,54,0,0
"Andre Drummond",2022-11-01,"Left Shoulder Strain",39506.1728395062,17732,30967938.53,0.349016203703703,1.83333333333333,941.115556502504,3764.46222601002,100.516666666667,6,7,23,43,0,2,8,12,17,54,6,3,11,22,39,5,6,10,216,12,9,0,30,14,4,7,2,0,31,63,5,3.7,3.8,188,125,109,0,7,0,18,30,16,54,1,1
"Andre Drummond",2022-11-02,"Left Shoulder Sprain",39506.1728395062,17886,11389840.25,0.349016203703703,1.83333333333333,941.115556502504,3764.46222601002,100.516666666667,6,8,23,43,0,2,8,12,17,54,6,3,11,22,39,5,6,10,216,12,9,0,30,14,4,7,2,0,31,63,5,3.7,3.8,188,125,109,0,7,0,18,30,16,54,2,2
"Andre Drummond",2022-11-04,"Left Shoulder Sprain",39506.1728395062,19156,31119778.82,0.349016203703703,1.83333333333333,941.115556502504,3764.46222601002,100.516666666667,6,9,23,43,0,2,8,12,17,54,6,3,11,22,39,5,6,10,216,12,9,0,30,14,4,7,2,0,31,63,5,3.7,3.8,188,125,109,0,7,0,18,30,16,54,2,3
"Andre Drummond",2022-11-06,"Left Shoulder Sprain",39506.1728395062,19800,23165725.51,0.349016203703703,1.83333333333333,941.115556502504,3764.46222601002,100.516666666667,6,10,23,43,0,2,8,12,17,54,6,3,11,22,39,5,6,10,216,12,9,0,30,14,4,7,2,0,31,63,5,3.7,3.8,188,125,109,0,7,0,18,30,16,54,2,4
"Andre Drummond",2022-11-07,"Left Shoulder Sprain",39506.1728395062,21142,23303465.78,0.349016203703703,1.83333333333333,941.115556502504,3764.46222601002,100.516666666667,6,11,23,43,0,2,8,12,17,54,6,3,11,22,39,5,6,10,216,12,9,0,30,14,4,7,2,0,31,63,5,3.7,3.8,188,125,109,0,7,0,18,30,16,54,2,5
"Andre Drummond",2022-12-18,"Left Shoulder Sprain",39506.1728395062,16294,7136684.439,0.289299242424242,1.59090909090909,754.12662157227,11311.8993235841,305.5,22,28,60,107,0,2,20,34,47,140,14,8,26,50,107,19,10,31,658,34,23,0,70,27,13,18,4,1,86,153,8,11.6,11.1,466,311,263,0,27,0,40,80,46,147,3,6
"Andre Drummond",2023-01-04,"Left Acromioclavicular Sprain",39506.1728395062,21418,18155537.85,0.289583333333333,1.63333333333333,760.224256627782,15204.4851325556,417,30,37,79,136,0,2,29,48,58,187,20,11,33,67,143,22,13,42,888,56,38,0,89,35,16,24,5,3,114,204,10,15.5,15.1,597,401,325,0,34,0,55,117,55,196,4,7
